date,beta,close,volume,open
2018-10-04,1.73,6.25,11900000.0,6.19
2018-10-03,1.73,6.3,13250000.0,6.12
2018-10-02,1.73,5.93,19440000.0,6.6
2018-10-01,1.73,6.6,16430000.0,7.06
2018-09-28,1.73,6.98,21810000.0,6.97
2018-09-27,1.73,7.01,16820000.0,7.55
2018-09-26,1.73,7.5,11090000.0,7.59
2018-09-25,1.73,7.58,18910000.0,8.06
2018-09-24,1.73,7.87,16300000.0,8.32
2018-09-21,1.73,8.59,15120000.0,9.05
2018-09-20,1.73,8.78,40280000.0,9.07
2018-09-19,1.73,8.5,48310000.0,7.88
2018-09-18,1.73,7.68,41830000.0,8.73
2018-09-17,1.73,8.5,56320000.0,9.61
2018-09-14,1.73,9.9,172470000.0,12.66
2018-09-13,1.73,11.6,158350000.0,6.62
